timestamp,temp_entrada_c,temp_saida_c,vazao_m3_h,potencia_kw,pressao_oleo_bar,nivel_tanque_pct
2026-01-04 21:05:00,29.08,24.0,84.19,149.93,2.62,51.1
2026-01-04 21:10:00,29.27,24.16,91.45,151.44,2.71,51.4
2026-01-04 21:15:00,28.93,23.97,87.1,146.87,2.75,52.1
2026-01-04 21:20:00,29.3,23.73,87.36,151.31,2.61,51.4
2026-01-04 21:25:00,29.19,23.67,90.55,160.7,2.6,51.4
2026-01-04 21:30:00,29.0,23.62,88.75,152.58,2.69,50.5
2026-01-04 21:35:00,29.13,23.39,84.84,157.39,2.62,50.3
2026-01-04 21:40:00,29.15,23.94,85.34,148.63,2.64,52.1
2026-01-04 21:45:00,29.13,23.11,88.13,160.85,2.71,52.5
2026-01-04 21:50:00,29.64,24.44,85.26,154.18,2.62,49.9
2026-01-04 21:55:00,29.17,23.85,81.46,154.78,2.54,53.1
2026-01-04 22:00:00,29.14,23.98,86.55,150.55,2.58,53.1
2026-01-04 22:05:00,28.67,23.32,82.92,151.07,2.66,53.5
2026-01-04 22:10:00,28.98,23.5,90.59,156.55,2.55,52.5
2026-01-04 22:15:00,29.13,23.9,86.92,150.64,2.64,53.0
2026-01-04 22:20:00,29.03,23.32,84.15,156.41,2.58,55.3
2026-01-04 22:25:00,29.55,24.22,84.6,152.34,2.76,51.5
2026-01-04 22:30:00,29.16,23.82,81.56,149.53,2.79,50.4
2026-01-04 22:35:00,29.52,24.48,83.47,147.59,2.6,49.7
2026-01-04 22:40:00,29.21,23.84,88.69,153.49,2.68,54.6
2026-01-04 22:45:00,29.21,23.97,91.66,153.23,2.61,54.7
2026-01-04 22:50:00,29.18,24.05,87.84,147.03,2.65,50.6
2026-01-04 22:55:00,29.2,24.12,85.72,149.99,2.78,50.9
2026-01-04 23:00:00,29.63,23.68,84.81,157.91,2.64,51.5
2026-01-04 23:05:00,28.61,23.4,83.44,147.64,2.65,53.8
2026-01-04 23:10:00,28.69,23.78,90.91,144.81,2.61,50.1
2026-01-04 23:15:00,29.06,23.95,85.23,144.91,2.74,49.1
2026-01-04 23:20:00,29.19,23.93,90.93,154.75,2.48,55.3
2026-01-04 23:25:00,29.36,23.94,89.06,150.68,2.65,52.5
2026-01-04 23:30:00,29.3,23.88,81.16,149.96,2.67,52.7
2026-01-04 23:35:00,29.09,23.63,83.79,156.82,2.64,51.7
2026-01-04 23:40:00,29.44,24.31,83.72,146.39,2.73,52.7
2026-01-04 23:45:00,29.44,24.06,85.13,151.53,2.75,49.7
2026-01-04 23:50:00,29.22,24.15,85.12,144.5,2.6,50.8
2026-01-04 23:55:00,29.41,24.28,92.7,152.53,2.81,52.2
2026-01-05 00:00:00,29.24,24.18,82.45,149.42,2.6,48.6
2026-01-05 00:05:00,29.02,24.03,85.66,148.73,2.76,51.6
2026-01-05 00:10:00,29.34,23.78,86.57,156.77,2.7,51.5
2026-01-05 00:15:00,29.18,23.72,84.97,153.66,2.66,51.6
2026-01-05 00:20:00,29.15,23.62,85.19,153.0,2.67,51.2
2026-01-05 00:25:00,29.52,24.21,82.24,148.04,2.69,50.5
2026-01-05 00:30:00,28.53,23.04,85.06,157.69,2.71,49.3
2026-01-05 00:35:00,28.79,23.93,86.02,146.8,2.64,52.3
2026-01-05 00:40:00,28.84,23.33,85.5,152.17,2.68,51.6
2026-01-05 00:45:00,29.04,23.7,86.06,151.92,2.65,50.0
2026-01-05 00:50:00,29.06,23.61,88.11,153.0,2.63,52.1
2026-01-05 00:55:00,28.74,23.35,86.86,149.35,2.65,51.6
2026-01-05 01:00:00,28.87,23.82,84.64,147.71,2.63,51.4
2026-01-05 01:05:00,28.89,23.97,81.48,143.39,2.68,48.8
2026-01-05 01:10:00,29.72,24.6,82.86,145.0,2.73,53.1
2026-01-05 01:15:00,29.55,24.11,83.76,148.4,2.72,50.2
2026-01-05 01:20:00,28.99,23.52,84.88,148.84,2.83,52.2
2026-01-05 01:25:00,28.99,24.04,83.01,144.33,2.58,50.9
2026-01-05 01:30:00,28.79,23.74,81.81,146.41,2.74,51.5
2026-01-05 01:35:00,28.59,23.48,81.13,144.87,2.72,53.8
2026-01-05 01:40:00,29.03,23.82,79.92,150.58,2.77,52.9
2026-01-05 01:45:00,28.81,23.85,83.41,145.37,2.76,53.8
2026-01-05 01:50:00,29.03,24.08,80.28,146.45,2.71,52.6
2026-01-05 01:55:00,28.64,23.55,81.4,146.65,2.73,52.7
2026-01-05 02:00:00,28.84,23.52,82.87,148.53,2.68,49.4
2026-01-05 02:05:00,29.06,24.06,80.47,146.01,2.77,51.6
2026-01-05 02:10:00,29.11,23.84,84.71,146.72,2.62,51.8
2026-01-05 02:15:00,29.12,23.55,85.56,156.7,2.78,53.9
2026-01-05 02:20:00,28.67,23.7,82.29,142.77,2.73,51.4
2026-01-05 02:25:00,29.21,23.96,82.53,152.49,2.71,52.5
2026-01-05 02:30:00,28.79,23.23,84.92,153.81,2.72,52.5
2026-01-05 02:35:00,29.14,23.94,81.75,151.96,2.73,53.9
2026-01-05 02:40:00,28.97,23.81,81.53,144.78,2.82,51.9
2026-01-05 02:45:00,28.62,23.03,86.44,153.61,2.94,53.4
2026-01-05 02:50:00,28.87,23.65,85.61,151.11,2.82,49.6
2026-01-05 02:55:00,29.03,23.46,84.86,158.61,2.72,49.7
2026-01-05 03:00:00,29.09,23.68,85.63,157.72,2.79,48.7
2026-01-05 03:05:00,28.89,23.68,78.33,148.48,2.79,53.3
2026-01-05 03:10:00,29.3,23.88,86.62,158.61,2.7,53.2
2026-01-05 03:15:00,29.16,23.78,84.18,151.14,2.68,53.5
2026-01-05 03:20:00,28.83,23.28,85.69,158.22,2.76,51.2
2026-01-05 03:25:00,29.07,23.91,84.09,145.89,2.81,51.3
2026-01-05 03:30:00,29.36,24.05,83.2,152.0,2.67,52.0
2026-01-05 03:35:00,29.35,24.07,82.36,143.16,2.72,54.3
2026-01-05 03:40:00,28.55,23.07,83.93,150.0,2.8,54.7
2026-01-05 03:45:00,28.61,23.57,82.19,147.92,2.77,53.4
2026-01-05 03:50:00,29.2,23.65,85.11,150.82,2.86,52.7
2026-01-05 03:55:00,28.56,23.15,78.94,152.73,2.69,54.2
2026-01-05 04:00:00,28.48,23.51,81.51,147.98,2.92,51.8
2026-01-05 04:05:00,28.68,23.08,87.95,154.51,2.69,51.6
2026-01-05 04:10:00,28.89,23.04,81.24,155.6,2.66,52.0
2026-01-05 04:15:00,28.75,23.21,82.17,152.64,2.78,50.8
2026-01-05 04:20:00,28.6,22.95,80.53,152.42,2.72,52.0
2026-01-05 04:25:00,28.58,23.27,83.55,150.57,2.79,50.6
2026-01-05 04:30:00,28.56,23.69,80.83,144.08,2.79,53.8
2026-01-05 04:35:00,28.51,23.68,82.18,142.42,2.78,53.1
2026-01-05 04:40:00,29.29,23.94,84.74,156.73,2.75,54.4
2026-01-05 04:45:00,28.78,25.14,80.84,145.58,2.83,49.8
2026-01-05 04:50:00,28.91,25.36,84.53,151.43,2.78,55.1
2026-01-05 04:55:00,28.56,24.79,84.59,147.32,2.87,49.9
2026-01-05 05:00:00,28.62,24.68,85.14,153.31,2.8,50.5
2026-01-05 05:05:00,28.48,25.06,82.83,148.4,2.75,51.4
2026-01-05 05:10:00,27.98,24.31,90.56,153.54,2.71,54.3
2026-01-05 05:15:00,28.29,24.13,85.07,155.12,2.8,52.6
2026-01-05 05:20:00,28.17,24.66,83.22,147.96,2.74,51.9
2026-01-05 05:25:00,28.04,24.05,80.19,154.23,2.74,51.1
2026-01-05 05:30:00,28.29,24.64,82.12,146.64,2.85,50.3
2026-01-05 05:35:00,28.91,25.0,85.91,154.71,2.72,54.0
2026-01-05 05:40:00,28.55,24.51,86.59,160.63,2.91,53.5
2026-01-05 05:45:00,28.88,24.92,85.99,154.99,2.84,54.4
2026-01-05 05:50:00,28.64,24.64,84.24,155.53,2.83,52.9
2026-01-05 05:55:00,28.72,25.24,79.12,147.08,2.77,48.4
2026-01-05 06:00:00,28.29,24.24,83.46,150.02,2.88,50.5
2026-01-05 06:05:00,28.63,25.08,79.12,147.52,2.84,53.1
2026-01-05 06:10:00,28.67,24.84,78.49,147.11,2.8,51.8
2026-01-05 06:15:00,28.33,24.5,82.79,149.23,2.85,51.6
2026-01-05 06:20:00,28.6,24.71,83.48,158.45,2.74,50.7
2026-01-05 06:25:00,28.59,24.74,84.42,150.81,2.75,53.8
2026-01-05 06:30:00,28.29,24.74,83.39,144.7,2.78,53.1
2026-01-05 06:35:00,28.14,24.71,83.46,148.47,2.87,53.2
2026-01-05 06:40:00,28.11,24.13,79.65,149.71,2.85,51.5
2026-01-05 06:45:00,28.41,24.61,81.84,149.05,2.92,52.7
2026-01-05 06:50:00,28.46,24.41,78.32,157.03,2.8,50.4
2026-01-05 06:55:00,28.16,24.42,77.07,148.66,2.89,52.3
2026-01-05 07:00:00,28.35,24.95,83.92,140.09,2.85,48.7
2026-01-05 07:05:00,28.47,24.48,80.18,154.52,2.81,50.1
2026-01-05 07:10:00,28.47,24.82,84.23,147.47,2.89,52.0
2026-01-05 07:15:00,28.69,24.86,84.82,156.04,2.86,56.1
2026-01-05 07:20:00,28.61,25.03,80.49,145.0,2.83,49.8
2026-01-05 07:25:00,28.02,23.87,83.51,159.14,2.87,50.6
2026-01-05 07:30:00,28.68,25.16,80.37,151.21,2.87,52.8
2026-01-05 07:35:00,28.11,24.46,77.4,144.73,2.87,55.2
2026-01-05 07:40:00,28.49,24.73,82.32,149.32,2.85,52.8
2026-01-05 07:45:00,28.23,24.77,80.83,146.24,2.8,53.6
2026-01-05 07:50:00,28.1,24.28,80.91,147.82,2.89,52.0
2026-01-05 07:55:00,27.73,23.6,86.94,157.19,2.84,51.8
2026-01-05 08:00:00,28.13,24.52,78.19,146.04,2.82,52.7
2026-01-05 08:05:00,27.77,23.94,82.96,150.22,2.87,51.6
2026-01-05 08:10:00,28.38,25.35,79.51,138.59,2.93,53.7
2026-01-05 08:15:00,28.5,24.79,84.27,149.74,2.9,50.2
2026-01-05 08:20:00,27.91,24.27,82.75,148.65,2.86,53.9
2026-01-05 08:25:00,28.17,24.66,82.95,144.48,2.86,52.7
2026-01-05 08:30:00,27.9,23.91,79.64,151.04,2.93,52.3
2026-01-05 08:35:00,27.91,24.28,80.09,147.12,2.75,50.2
2026-01-05 08:40:00,28.24,24.58,84.33,148.72,2.95,51.2
2026-01-05 08:45:00,28.03,24.41,86.44,147.17,2.79,54.5
2026-01-05 08:50:00,28.46,25.23,83.22,143.01,2.82,52.4
2026-01-05 08:55:00,27.89,24.47,79.78,138.81,2.87,53.1
2026-01-05 09:00:00,28.24,24.3,82.88,150.5,3.04,51.4
2026-01-05 09:05:00,28.0,24.83,88.11,141.34,3.01,52.7
2026-01-05 09:10:00,28.16,24.66,82.3,143.45,2.95,50.6
2026-01-05 09:15:00,27.83,24.24,85.71,152.93,2.93,52.9
2026-01-05 09:20:00,27.92,23.79,80.22,155.0,2.8,53.3
2026-01-05 09:25:00,27.89,24.01,81.97,152.13,2.92,53.2
2026-01-05 09:30:00,27.69,24.15,83.64,145.47,2.88,51.4
2026-01-05 09:35:00,28.05,24.04,83.09,153.71,2.87,52.2
2026-01-05 09:40:00,28.03,24.54,80.19,141.82,2.93,53.6
2026-01-05 09:45:00,28.0,24.07,80.1,151.46,2.89,52.5
2026-01-05 09:50:00,28.23,23.39,84.61,141.14,2.97,52.4
2026-01-05 09:55:00,28.19,22.75,85.13,152.3,2.81,55.7
2026-01-05 10:00:00,27.72,22.65,85.95,140.03,2.93,51.4
2026-01-05 10:05:00,27.89,22.98,86.69,142.1,2.87,54.4
2026-01-05 10:10:00,27.63,22.52,82.53,152.05,2.9,51.1
2026-01-05 10:15:00,27.77,22.54,81.44,151.74,2.95,53.8
2026-01-05 10:20:00,27.6,22.57,85.61,151.1,2.86,53.9
2026-01-05 10:25:00,28.14,22.85,84.03,154.88,2.94,52.1
2026-01-05 10:30:00,27.81,22.81,79.81,147.59,2.92,51.1
2026-01-05 10:35:00,27.65,22.35,79.7,148.66,2.89,49.9
2026-01-05 10:40:00,27.99,22.74,83.54,146.96,2.91,52.0
2026-01-05 10:45:00,27.14,22.01,81.89,151.25,2.93,53.7
2026-01-05 10:50:00,27.16,22.13,82.28,146.61,2.89,51.3
2026-01-05 10:55:00,27.85,22.67,85.05,156.63,2.94,53.1
2026-01-05 11:00:00,27.65,22.38,84.29,149.35,2.92,50.7
2026-01-05 11:05:00,27.69,22.04,85.74,162.28,2.9,52.6
2026-01-05 11:10:00,27.28,21.91,77.61,150.01,3.04,51.2
2026-01-05 11:15:00,27.59,22.22,83.1,155.68,2.97,52.9
2026-01-05 11:20:00,28.08,22.19,84.23,164.86,2.92,52.2
2026-01-05 11:25:00,27.77,22.52,78.7,145.9,2.95,51.2
2026-01-05 11:30:00,27.6,22.36,80.91,147.79,2.88,52.0
2026-01-05 11:35:00,27.43,22.14,80.47,146.84,2.92,51.6
2026-01-05 11:40:00,27.43,22.57,82.66,140.21,2.93,51.1
2026-01-05 11:45:00,26.98,21.98,86.7,148.78,2.87,54.7
2026-01-05 11:50:00,27.56,22.59,87.72,146.11,2.97,52.5
2026-01-05 11:55:00,27.7,22.43,80.66,149.72,2.92,49.8
2026-01-05 12:00:00,27.08,22.02,84.04,148.78,2.93,52.2
2026-01-05 12:05:00,27.29,22.16,84.15,142.68,2.91,54.5
2026-01-05 12:10:00,27.15,21.79,83.75,155.54,3.13,52.0
2026-01-05 12:15:00,27.19,21.89,83.82,149.76,2.91,55.4
2026-01-05 12:20:00,27.43,22.39,83.61,148.47,2.82,51.9
2026-01-05 12:25:00,26.88,21.97,87.1,147.47,2.85,53.9
2026-01-05 12:30:00,27.55,22.18,85.68,156.15,2.99,54.7
2026-01-05 12:35:00,27.57,22.3,80.3,149.25,3.03,53.9
2026-01-05 12:40:00,27.3,22.64,84.98,135.15,2.91,51.1
2026-01-05 12:45:00,26.73,21.75,85.26,146.54,3.03,51.8
2026-01-05 12:50:00,27.09,21.99,83.85,148.43,2.99,55.0
2026-01-05 12:55:00,27.64,22.38,85.93,147.39,2.94,52.0
2026-01-05 13:00:00,26.62,21.34,83.61,150.91,2.93,54.7
2026-01-05 13:05:00,27.22,22.09,83.68,147.0,2.96,52.6
2026-01-05 13:10:00,27.0,21.8,83.52,145.09,3.0,53.5
2026-01-05 13:15:00,27.48,22.42,78.21,148.07,2.97,51.2
2026-01-05 13:20:00,27.1,22.23,83.1,142.52,2.91,52.4
2026-01-05 13:25:00,27.36,22.38,81.67,144.19,2.94,52.0
2026-01-05 13:30:00,27.39,22.35,80.41,144.77,3.07,53.7
2026-01-05 13:35:00,27.69,22.67,87.01,150.93,2.96,53.5
2026-01-05 13:40:00,27.17,22.62,84.73,139.64,3.0,54.1
2026-01-05 13:45:00,27.3,22.38,83.44,145.27,2.98,52.6
2026-01-05 13:50:00,26.83,21.79,82.14,145.1,2.97,52.0
2026-01-05 13:55:00,27.49,22.54,84.34,146.92,2.95,53.7
2026-01-05 14:00:00,26.99,22.04,86.12,150.01,3.0,51.9
2026-01-05 14:05:00,27.03,21.9,81.62,149.7,2.99,55.0
2026-01-05 14:10:00,27.15,22.42,83.72,144.31,2.96,53.3
2026-01-05 14:15:00,26.75,22.16,85.95,142.39,2.91,53.0
2026-01-05 14:20:00,27.19,22.28,78.99,139.78,2.97,54.2
2026-01-05 14:25:00,27.37,22.18,83.73,146.36,2.94,53.4
2026-01-05 14:30:00,27.19,21.78,82.85,151.6,2.93,51.0
2026-01-05 14:35:00,26.71,21.53,83.64,146.74,3.11,51.9
2026-01-05 14:40:00,27.06,22.45,82.77,137.05,2.85,55.1
2026-01-05 14:45:00,27.27,22.35,84.42,139.53,3.0,53.7
2026-01-05 14:50:00,26.6,21.57,88.93,143.78,2.89,51.0
2026-01-05 14:55:00,26.8,21.78,83.37,145.58,2.95,54.1
2026-01-05 15:00:00,27.27,22.18,84.96,147.76,3.1,52.7
2026-01-05 15:05:00,27.11,22.38,89.27,140.93,2.88,52.3
2026-01-05 15:10:00,27.14,22.17,82.96,145.9,2.9,51.9
2026-01-05 15:15:00,27.49,22.44,88.92,146.83,2.94,55.1
2026-01-05 15:20:00,27.14,21.98,84.45,151.96,2.89,50.7
2026-01-05 15:25:00,27.18,22.43,88.95,142.93,2.99,52.4
2026-01-05 15:30:00,27.68,22.83,86.42,146.66,2.9,53.9
2026-01-05 15:35:00,26.94,22.68,85.37,136.06,2.97,56.1
2026-01-05 15:40:00,26.79,22.01,84.49,138.82,2.85,54.5
2026-01-05 15:45:00,27.09,22.29,83.15,142.78,2.82,52.5
2026-01-05 15:50:00,27.08,22.41,84.96,137.79,2.92,56.0
2026-01-05 15:55:00,26.83,21.87,87.07,145.98,2.84,51.7
2026-01-05 16:00:00,26.7,21.8,84.85,142.73,3.02,54.2
2026-01-05 16:05:00,27.53,23.18,84.15,137.64,2.84,54.5
2026-01-05 16:10:00,27.02,22.06,84.37,141.73,2.86,52.5
2026-01-05 16:15:00,26.75,22.08,87.54,142.08,2.95,54.9
2026-01-05 16:20:00,27.16,22.14,88.18,149.12,2.89,53.1
2026-01-05 16:25:00,26.89,22.32,83.51,142.5,2.83,54.9
2026-01-05 16:30:00,26.85,21.96,83.57,142.35,3.04,51.1
2026-01-05 16:35:00,27.05,22.24,86.25,143.99,2.86,54.4
2026-01-05 16:40:00,26.58,21.62,89.18,147.21,2.91,53.3
2026-01-05 16:45:00,26.98,22.08,88.28,150.38,2.9,55.6
2026-01-05 16:50:00,27.37,22.56,82.35,138.62,2.96,53.9
2026-01-05 16:55:00,27.0,22.52,84.88,135.96,2.94,55.8
2026-01-05 17:00:00,26.79,22.29,83.28,146.95,2.86,54.7
2026-01-05 17:05:00,26.75,22.04,85.0,141.34,2.89,53.8
2026-01-05 17:10:00,26.77,21.92,89.74,139.53,2.9,55.2
2026-01-05 17:15:00,26.8,22.11,82.24,139.63,2.95,55.2
2026-01-05 17:20:00,26.76,21.77,81.81,137.55,2.84,54.7
2026-01-05 17:25:00,27.08,22.32,83.85,143.52,3.03,50.6
2026-01-05 17:30:00,26.42,21.82,86.71,143.16,2.86,52.6
2026-01-05 17:35:00,27.06,22.3,87.6,140.69,2.9,56.2
2026-01-05 17:40:00,26.75,21.87,87.21,143.75,2.83,52.2
2026-01-05 17:45:00,26.93,22.03,89.12,148.62,2.82,55.4
2026-01-05 17:50:00,26.55,21.27,81.84,144.9,2.84,55.2
2026-01-05 17:55:00,27.16,22.52,89.29,138.05,2.84,53.1
2026-01-05 18:00:00,27.14,22.35,85.6,142.76,2.87,51.2
2026-01-05 18:05:00,27.06,22.16,88.28,143.53,2.83,53.3
2026-01-05 18:10:00,26.44,21.65,83.21,142.13,2.93,57.3
2026-01-05 18:15:00,27.03,22.36,86.6,138.04,2.84,52.9
2026-01-05 18:20:00,26.92,22.52,87.24,138.6,2.83,53.0
2026-01-05 18:25:00,26.41,21.76,89.61,141.81,2.86,52.8
2026-01-05 18:30:00,26.81,22.3,82.83,140.37,2.94,56.1
2026-01-05 18:35:00,26.9,22.56,86.93,137.62,2.89,53.9
2026-01-05 18:40:00,26.95,22.38,84.21,140.52,2.87,53.4
2026-01-05 18:45:00,26.85,22.35,88.26,135.36,2.79,56.4
2026-01-05 18:50:00,26.88,21.97,89.01,147.37,2.8,55.2
2026-01-05 18:55:00,27.17,22.27,90.35,145.16,2.79,53.0
2026-01-05 19:00:00,27.11,22.58,85.87,139.04,2.95,52.5
2026-01-05 19:05:00,26.08,21.4,89.59,145.77,2.9,56.1
2026-01-05 19:10:00,26.72,22.45,90.75,134.64,2.81,54.4
2026-01-05 19:15:00,26.76,22.15,83.31,144.41,2.83,52.1
2026-01-05 19:20:00,26.36,21.53,89.02,149.11,2.81,51.8
2026-01-05 19:25:00,26.82,21.89,89.95,148.74,2.8,52.8
2026-01-05 19:30:00,27.11,22.57,86.98,137.11,2.88,52.6
2026-01-05 19:35:00,26.53,21.55,84.67,139.58,2.84,51.4
2026-01-05 19:40:00,26.88,22.55,90.13,140.76,2.98,52.9
2026-01-05 19:45:00,26.57,22.18,84.85,137.74,2.92,53.2
2026-01-05 19:50:00,26.63,21.75,87.47,142.96,2.93,53.9
2026-01-05 19:55:00,27.17,22.06,87.89,152.33,2.89,57.1
2026-01-05 20:00:00,26.67,21.85,89.85,142.13,2.82,54.2
2026-01-05 20:05:00,26.92,22.24,86.57,140.71,2.88,54.4
2026-01-05 20:10:00,26.34,22.2,86.5,135.39,2.82,55.4
2026-01-05 20:15:00,27.27,23.1,88.53,131.46,2.93,54.3
2026-01-05 20:20:00,26.96,22.26,90.87,142.93,2.86,55.3
2026-01-05 20:25:00,26.77,22.19,94.15,145.28,2.85,55.1
2026-01-05 20:30:00,26.96,22.57,84.73,137.89,2.84,54.9
2026-01-05 20:35:00,26.46,21.79,89.36,146.24,2.93,58.9
2026-01-05 20:40:00,27.12,22.43,85.93,145.33,2.74,56.1
2026-01-05 20:45:00,26.74,21.86,91.27,146.06,2.93,53.1
2026-01-05 20:50:00,26.77,22.1,86.45,134.96,2.81,55.3
2026-01-05 20:55:00,26.71,21.76,87.18,142.82,2.73,53.6
2026-01-05 21:00:00,26.69,22.05,87.47,143.83,2.77,55.5
2026-01-05 21:05:00,27.01,22.41,88.83,136.62,2.71,52.8
2026-01-05 21:10:00,26.9,22.01,89.9,144.86,2.85,53.2
2026-01-05 21:15:00,27.01,22.63,90.38,139.22,2.75,55.4
2026-01-05 21:20:00,26.85,21.53,89.23,156.53,2.82,56.4
2026-01-05 21:25:00,26.98,22.28,85.99,140.53,2.87,55.7
2026-01-05 21:30:00,26.75,22.05,91.21,141.31,2.76,56.2
2026-01-05 21:35:00,27.42,22.69,89.33,143.18,2.78,55.5
2026-01-05 21:40:00,26.47,21.41,92.44,150.0,2.72,55.2
2026-01-05 21:45:00,27.19,22.4,87.84,143.43,2.77,54.2
2026-01-05 21:50:00,27.22,23.03,85.68,137.54,2.95,56.2
2026-01-05 21:55:00,26.67,21.74,89.68,144.0,2.84,56.6
2026-01-05 22:00:00,27.44,22.95,93.08,140.82,2.77,55.0
2026-01-05 22:05:00,27.14,22.54,90.32,142.85,2.75,54.9
2026-01-05 22:10:00,27.14,22.9,89.49,134.88,2.78,57.5
2026-01-05 22:15:00,26.91,22.22,87.89,144.97,2.79,55.1
2026-01-05 22:20:00,26.86,22.46,94.53,139.74,2.75,55.2
2026-01-05 22:25:00,26.86,22.29,87.64,143.02,2.81,55.9
2026-01-05 22:30:00,27.02,22.55,88.47,139.89,2.72,55.0
2026-01-05 22:35:00,27.28,22.26,91.79,149.31,2.71,54.0
2026-01-05 22:40:00,26.98,21.95,85.8,145.22,2.79,55.8
2026-01-05 22:45:00,26.72,22.17,93.7,139.48,2.7,55.2
2026-01-05 22:50:00,27.16,22.62,92.15,144.72,2.81,58.0
2026-01-05 22:55:00,27.19,22.76,92.91,141.39,2.76,56.4
2026-01-05 23:00:00,27.13,22.34,92.13,141.73,2.65,54.4
2026-01-05 23:05:00,27.16,22.73,90.41,139.55,2.76,56.4
2026-01-05 23:10:00,26.91,22.51,88.23,131.02,2.65,55.8
2026-01-05 23:15:00,26.76,22.01,90.61,142.08,2.79,57.3
2026-01-05 23:20:00,26.78,22.42,88.59,140.51,2.74,54.6
2026-01-05 23:25:00,26.6,22.12,92.32,139.8,2.86,55.7
2026-01-05 23:30:00,27.07,22.98,93.2,134.84,2.81,55.3
2026-01-05 23:35:00,27.0,22.35,94.95,134.29,2.68,55.5
2026-01-05 23:40:00,26.92,21.96,92.26,146.18,2.62,54.1
2026-01-05 23:45:00,26.3,21.65,93.71,144.02,2.69,56.3
2026-01-05 23:50:00,26.74,21.91,90.73,146.51,2.66,56.1
2026-01-05 23:55:00,27.34,23.09,90.35,139.19,2.85,57.4
2026-01-06 00:00:00,26.9,22.39,92.81,140.15,2.73,55.5
2026-01-06 00:05:00,27.17,22.95,90.73,135.37,2.79,54.9
2026-01-06 00:10:00,26.74,22.35,92.44,134.82,2.71,56.8
2026-01-06 00:15:00,27.46,22.82,89.19,141.23,2.72,54.4
2026-01-06 00:20:00,27.07,22.61,89.71,135.57,2.72,57.2
2026-01-06 00:25:00,27.19,23.11,93.58,128.83,2.79,57.3
2026-01-06 00:30:00,27.71,23.61,94.28,131.55,2.74,57.5
2026-01-06 00:35:00,27.52,23.44,89.67,138.09,2.66,56.2
2026-01-06 00:40:00,27.07,22.53,93.88,140.54,2.81,55.0
2026-01-06 00:45:00,27.01,22.08,90.94,147.25,2.7,55.9
2026-01-06 00:50:00,27.09,22.34,92.39,142.63,2.69,56.3
2026-01-06 00:55:00,27.31,23.38,95.96,127.22,2.54,54.9
2026-01-06 01:00:00,27.17,22.41,94.51,147.48,2.75,57.8
2026-01-06 01:05:00,27.1,22.48,94.55,136.27,2.71,56.7
2026-01-06 01:10:00,27.58,23.58,97.4,132.31,2.71,54.5
2026-01-06 01:15:00,27.2,22.89,90.94,137.1,2.68,58.7
2026-01-06 01:20:00,27.81,23.16,90.31,143.0,2.67,56.0
2026-01-06 01:25:00,27.27,22.76,91.04,138.16,2.68,54.2
2026-01-06 01:30:00,27.71,23.67,92.28,128.03,2.73,54.7
2026-01-06 01:35:00,27.36,22.85,87.1,137.23,2.74,58.2
2026-01-06 01:40:00,27.52,23.7,92.53,128.09,2.68,58.7
2026-01-06 01:45:00,27.12,22.82,91.76,134.97,2.75,57.5
2026-01-06 01:50:00,27.09,22.46,95.15,145.91,2.69,58.0
2026-01-06 01:55:00,27.44,23.09,94.14,134.88,2.66,57.8
2026-01-06 02:00:00,27.58,23.37,91.82,136.95,2.7,56.9
2026-01-06 02:05:00,27.36,22.8,94.87,142.26,2.61,56.6
2026-01-06 02:10:00,27.04,22.47,95.27,145.0,2.7,56.9
2026-01-06 02:15:00,27.03,22.38,91.61,142.17,2.59,57.2
2026-01-06 02:20:00,27.03,22.49,92.36,143.39,2.62,55.0
2026-01-06 02:25:00,26.95,22.37,88.1,140.35,2.56,57.2
2026-01-06 02:30:00,27.44,22.95,91.0,141.37,2.67,58.4
2026-01-06 02:35:00,27.7,23.33,91.94,133.92,2.78,55.9
2026-01-06 02:40:00,27.43,23.11,94.05,130.2,2.67,55.7
2026-01-06 02:45:00,26.88,22.65,91.56,137.45,2.71,56.9
2026-01-06 02:50:00,27.41,23.43,92.71,134.11,2.82,55.3
2026-01-06 02:55:00,27.44,23.39,90.99,134.8,2.7,54.3
2026-01-06 03:00:00,28.01,23.8,94.55,134.96,2.63,58.0
2026-01-06 03:05:00,27.14,22.8,95.25,143.03,2.63,55.6
2026-01-06 03:10:00,27.42,22.79,95.25,141.61,2.67,56.4
2026-01-06 03:15:00,27.96,23.7,94.34,138.44,2.63,55.5
2026-01-06 03:20:00,27.66,23.15,90.52,142.05,2.63,58.3
2026-01-06 03:25:00,27.7,23.17,92.89,146.1,2.73,57.7
2026-01-06 03:30:00,27.6,23.41,93.48,135.13,2.73,56.1
2026-01-06 03:35:00,27.67,23.27,93.55,137.16,2.57,54.7
2026-01-06 03:40:00,27.79,23.61,94.81,131.66,2.61,56.0
2026-01-06 03:45:00,27.41,22.85,98.25,147.3,2.63,57.4
2026-01-06 03:50:00,27.85,23.46,96.77,140.97,2.7,56.8
2026-01-06 03:55:00,27.3,23.37,92.33,133.26,2.73,56.7
2026-01-06 04:00:00,27.74,23.48,96.56,147.1,2.82,56.9
2026-01-06 04:05:00,27.72,23.09,96.52,144.22,2.63,57.7
2026-01-06 04:10:00,27.53,23.36,92.97,131.7,2.63,56.6
2026-01-06 04:15:00,27.69,23.37,97.16,138.14,2.69,57.3
2026-01-06 04:20:00,27.56,23.22,94.7,135.61,2.62,55.2
